"instance","size","algorithm","permutation","initial","time","cost","iterations","relative_deviation"
"N-t75n11xx_150",150," best"," transpose"," random",0.008811,1081423,7,37.9595707403043
"N-t75n11xx_150",150," best"," insert"," CW",1.425939,1703533,12,2.26958500230051
"N-t75n11xx_150",150," best"," insert"," random",1.208239,1706021,10,2.12685030181964
"N-t75n11xx_250",250," best"," exchange"," CW",0.929575,3628589,2,19.8091599848131
"N-t75n11xx_250",250," best"," exchange"," random",0.951414,2982863,2,34.0795307431565
"N-t75n11xx_250",250," best"," transpose"," CW",0.042681,3623615,10,19.9190840457182
"N-t75n11xx_250",250," best"," transpose"," random",0.033085,2977188,7,34.2049467153391
"N-t75n11xx_250",250," best"," insert"," CW",13.019,4451634,14,1.62008706409939
"N-t75n11xx_250",250," best"," insert"," random",13.979058,4417819,15,2.36738946046159
"N-tiw56n54_150",150," best"," exchange"," CW",0.128884,685893,2,18.1458210264397
"N-tiw56n54_150",150," best"," exchange"," random",0.120179,586965,2,29.951846481571
"N-tiw56n54_150",150," best"," transpose"," CW",0.005754,688060,6,17.887212167863
"N-tiw56n54_150",150," best"," transpose"," random",0.013785,575639,10,31.3034865056776
"N-tiw56n54_150",150," best"," insert"," CW",1.454746,819284,12,2.22699580521395
"N-tiw56n54_150",150," best"," insert"," random",1.284885,818474,11,2.32366086079635
"N-tiw56n54_250",250," best"," exchange"," CW",0.971413,1723358,2,17.8855172137764
"N-tiw56n54_250",250," best"," exchange"," random",0.947431,1455761,2,30.6359667722228
"N-tiw56n54_250",250," best"," transpose"," CW",0.034465,1733576,8,17.3986504193496
"N-tiw56n54_250",250," best"," transpose"," random",0.031011,1447533,7,31.0280141381009
"N-tiw56n54_250",250," best"," insert"," CW",12.420585,2065787,13,1.56947595827183
"N-tiw56n54_250",250," best"," insert"," random",17.409111,2051245,18,2.26237250598697
"N-tiw56n58_150",150," best"," exchange"," CW",0.131656,927851,2,19.6938355121033
"N-tiw56n58_150",150," best"," exchange"," random",0.125207,728786,2,36.9230529551875
"N-tiw56n58_150",150," best"," transpose"," CW",0.00811,928115,7,19.6709861241899
"N-tiw56n58_150",150," best"," transpose"," random",0.00915,713317,7,38.2619059159143
"N-tiw56n58_150",150," best"," insert"," CW",1.1054,1132321,9,1.99681147177754
"N-tiw56n58_150",150," best"," insert"," random",1.334132,1131631,11,2.05653146291475
"N-tiw56n58_250",250," best"," exchange"," CW",0.949483,2390334,2,17.7634650390466
"N-tiw56n58_250",250," best"," exchange"," random",0.965769,2014364,2,30.6982557625478
"N-tiw56n58_250",250," best"," transpose"," CW",0.038303,2401194,9,17.389839943275
"N-tiw56n58_250",250," best"," transpose"," random",0.032079,1999304,7,31.2163767517117
"N-tiw56n58_250",250," best"," insert"," CW",12.107217,2842240,13,2.21618856301242
"N-tiw56n58_250",250," best"," insert"," random",12.968145,2834285,14,2.48987066585428
"N-tiw56n62_150",150," best"," exchange"," CW",0.130084,1306925,2,19.6688099790955
"N-tiw56n62_150",150," best"," exchange"," random",0.120747,1065494,2,34.5085594199104
"N-tiw56n62_150",150," best"," transpose"," CW",0.005809,1319361,6,18.9044212964243
"N-tiw56n62_150",150," best"," transpose"," random",0.009163,1057721,8,34.9863330794796
"N-tiw56n62_150",150," best"," insert"," CW",1.679278,1590801,14,2.22014467819888
"N-tiw56n62_150",150," best"," insert"," random",1.530324,1591253,13,2.19236213682164
"N-tiw56n62_250",250," best"," exchange"," CW",0.969396,3403252,2,17.850314224023
"N-tiw56n62_250",250," best"," exchange"," random",0.940594,2774797,2,33.020328308887
"N-tiw56n62_250",250," best"," transpose"," CW",0.046284,3414826,10,17.5709342477029
"N-tiw56n62_250",250," best"," transpose"," random",0.034052,2782763,7,32.82804034523
"N-tiw56n62_250",250," best"," insert"," CW",13.169649,4043768,14,2.38916467221613
"N-tiw56n62_250",250," best"," insert"," random",14.834019,4065415,16,1.86663673482196
"N-tiw56n66_150",150," best"," exchange"," CW",0.127241,1699728,2,19.3531658236142
"N-tiw56n66_150",150," best"," exchange"," random",0.118916,1351978,2,35.8528272899419
"N-tiw56n66_150",150," best"," transpose"," CW",0.007558,1697073,8,19.4791373583176
"N-tiw56n66_150",150," best"," transpose"," random",0.006752,1325388,6,37.1144405132047
"N-tiw56n66_150",150," best"," insert"," CW",1.187345,2057225,10,2.39103936717215
"N-tiw56n66_150",150," best"," insert"," random",1.323123,2076557,11,1.47379578567094
"N-tiw56n66_250",250," best"," exchange"," CW",0.941648,4358534,2,18.8415992539854
"N-tiw56n66_250",250," best"," exchange"," random",0.94274,3648817,2,32.0569364986321
"N-tiw56n66_250",250," best"," transpose"," CW",0.038636,4387904,9,18.2947130234522
"N-tiw56n66_250",250," best"," transpose"," random",0.033937,3659951,8,31.8496150382727
"N-tiw56n66_250",250," best"," insert"," CW",15.917055,5273335,17,1.80748040557098
"N-tiw56n66_250",250," best"," insert"," random",15.815266,5263982,17,1.98163862532502
"N-tiw56n67_150",150," best"," exchange"," CW",0.130003,1950302,2,17.8102477700527
"N-tiw56n67_150",150," best"," exchange"," random",0.120587,1675907,2,29.3738194954246
"N-tiw56n67_150",150," best"," transpose"," CW",0.006917,1957421,7,17.5102384145144
"N-tiw56n67_150",150," best"," transpose"," random",0.008616,1597567,7,32.675228810338
"N-tiw56n67_150",150," best"," insert"," CW",1.333985,2323011,11,2.10352113803802
"N-tiw56n67_150",150," best"," insert"," random",1.775108,2337508,15,1.49258763231555
"N-tiw56n67_250",250," best"," exchange"," CW",0.962901,5187529,2,17.9818898700967
"N-tiw56n67_250",250," best"," exchange"," random",0.95004,4333579,2,31.483378757278
"N-tiw56n67_250",250," best"," transpose"," CW",0.036183,5252193,8,16.9595111858638
"N-tiw56n67_250",250," best"," transpose"," random",0.035219,4243100,8,32.9139088972432
"N-tiw56n67_250",250," best"," insert"," CW",18.810692,6223487,20,1.60273953976516
"N-tiw56n67_250",250," best"," insert"," random",16.242831,6173950,17,2.38595079921162
"N-tiw56n72_150",150," best"," exchange"," CW",0.133015,3376402,2,18.3636866109417
"N-tiw56n72_150",150," best"," exchange"," random",0.117989,2679519,2,35.2132676097407
"N-tiw56n72_150",150," best"," transpose"," CW",0.010668,3406309,11,17.6405804095692
"N-tiw56n72_150",150," best"," transpose"," random",0.008993,2511906,7,39.2658974198404
"N-tiw56n72_150",150," best"," insert"," CW",1.206423,4049952,10,2.07826239806649
"N-tiw56n72_150",150," best"," insert"," random",1.679229,4055589,14,1.94196823091041
"N-tiw56n72_250",250," best"," exchange"," CW",0.948283,9221775,2,17.2913169190291
"N-tiw56n72_250",250," best"," exchange"," random",1.084967,7613154,2,31.718791508942
"N-tiw56n72_250",250," best"," transpose"," CW",0.030302,9213963,7,17.3613815467421
"N-tiw56n72_250",250," best"," transpose"," random",0.031686,7458982,7,33.1015364889442
"N-tiw56n72_250",250," best"," insert"," CW",9.552539,10935526,10,1.92094751197924
"N-tiw56n72_250",250," best"," insert"," random",13.531635,10927118,14,1.99635757211894
"N-tiw56r54_150",150," best"," exchange"," CW",0.130876,778059,2,18.7992594386094
"N-tiw56r54_150",150," best"," exchange"," random",0.13214,629888,2,34.2628617229115
"N-tiw56r54_150",150," best"," transpose"," CW",0.007179,777277,7,18.8808714746105
"N-tiw56r54_150",150," best"," transpose"," random",0.010354,624466,8,34.828719087615
"N-tiw56r54_150",150," best"," insert"," CW",1.679903,941281,13,1.7648863693289
"N-tiw56r54_150",150," best"," insert"," random",1.270303,933482,10,2.57881510177501
"N-tiw56r54_250",250," best"," exchange"," CW",1.039872,1964021,2,17.732137194855
"N-tiw56r54_250",250," best"," exchange"," random",1.079232,1651321,2,30.8303478041962
"N-tiw56r54_250",250," best"," transpose"," CW",0.050926,1961319,11,17.8453171279105
"N-tiw56r54_250",250," best"," transpose"," random",0.034633,1645440,7,31.0766879915756
"N-tiw56r54_250",250," best"," insert"," CW",23.646714,2346955,22,1.69200230045963
"N-tiw56r54_250",250," best"," insert"," random",16.288731,2326702,16,2.54034914878386
"N-tiw56r58_150",150," best"," exchange"," CW",0.137608,973911,2,20.1250722753722
"N-tiw56r58_150",150," best"," exchange"," random",0.13003,810102,2,33.5598030009145
"N-tiw56r58_150",150," best"," transpose"," CW",0.006553,984361,6,19.2680196342969
"N-tiw56r58_150",150," best"," transpose"," random",0.012794,806469,10,33.8577620674242
"N-tiw56r58_150",150," best"," insert"," CW",1.4613,1195637,11,1.94030156770921
"N-tiw56r58_150",150," best"," insert"," random",1.759204,1193714,14,2.09801565658844
"N-tiw56r58_250",250," best"," exchange"," CW",1.031371,2498069,2,18.3723744193015
"N-tiw56r58_250",250," best"," exchange"," random",1.068715,2179344,2,28.7871247577462
"N-tiw56r58_250",250," best"," transpose"," CW",0.040478,2510954,9,17.9513404304055
"N-tiw56r58_250",250," best"," transpose"," random",0.032005,2181605,7,28.7132436674168
"N-tiw56r58_250",250," best"," insert"," CW",13.590977,3000736,13,1.94708205637117
"N-tiw56r58_250",250," best"," insert"," random",14.397664,2988788,14,2.33749836210099
"N-tiw56r66_150",150," best"," exchange"," CW",0.13977,1566060,2,19.3066615827346
"N-tiw56r66_150",150," best"," exchange"," random",0.131181,1246875,2,35.7530960888932
"N-tiw56r66_150",150," best"," transpose"," CW",0.005061,1571383,5,19.0323868803636
"N-tiw56r66_150",150," best"," transpose"," random",0.006854,1250215,7,35.5809981167123
"N-tiw56r66_150",150," best"," insert"," CW",1.829372,1905818,14,1.80017570481591
"N-tiw56r66_150",150," best"," insert"," random",1.712316,1903385,14,1.92553928754531
"N-tiw56r66_250",250," best"," exchange"," CW",0.968845,4048768,2,18.1804917696862
"N-tiw56r66_250",250," best"," exchange"," random",0.967389,3350284,2,32.2958022509839
"N-tiw56r66_250",250," best"," transpose"," CW",0.031156,4069395,7,17.7636511415577
"N-tiw56r66_250",250," best"," transpose"," random",0.040571,3360563,9,32.08807913
"N-tiw56r66_250",250," best"," insert"," CW",11.598879,4846443,12,2.06068045236312
"N-tiw56r66_250",250," best"," insert"," random",14.379066,4846868,15,2.05209184195179
"N-tiw56r67_150",150," best"," exchange"," CW",0.130293,1672094,2,18.6861944992747
"N-tiw56r67_150",150," best"," exchange"," random",0.124445,1334829,2,35.0873660914233
"N-tiw56r67_150",150," best"," transpose"," CW",0.005625,1675898,5,18.501206265285
"N-tiw56r67_150",150," best"," transpose"," random",0.012486,1302211,10,36.6735769789826
"N-tiw56r67_150",150," best"," insert"," CW",1.343374,2022384,11,1.6516181364332
"N-tiw56r67_150",150," best"," insert"," random",1.463176,2011915,12,2.16072481930336
"N-tiw56r67_250",250," best"," exchange"," CW",0.939675,4334780,2,18.051790871924
"N-tiw56r67_250",250," best"," exchange"," random",0.944562,3473676,2,34.3308017266901
"N-tiw56r67_250",250," best"," transpose"," CW",0.040531,4385713,9,17.0889119863704
"N-tiw56r67_250",250," best"," transpose"," random",0.044506,3469771,10,34.4046250249071
"N-tiw56r67_250",250," best"," insert"," CW",16.891242,5219584,17,1.32473592810726
"N-tiw56r67_250",250," best"," insert"," random",12.37078,5178472,13,2.10195063650618
"N-tiw56r72_150",150," best"," exchange"," CW",0.134139,2264367,2,19.8101607857331
"N-tiw56r72_150",150," best"," exchange"," random",0.118782,1831580,2,35.1367928838094
"N-tiw56r72_150",150," best"," transpose"," CW",0.00469,2264071,5,19.8206432704219
"N-tiw56r72_150",150," best"," transpose"," random",0.007905,1829418,9,35.2133575185976
"N-tiw56r72_150",150," best"," insert"," CW",1.247697,2755293,10,2.42460579128948
"N-tiw56r72_150",150," best"," insert"," random",1.543435,2773322,13,1.78613039785987
"N-tiw56r72_250",250," best"," exchange"," CW",0.971703,6048860,2,18.8244531796549
"N-tiw56r72_250",250," best"," exchange"," random",0.968135,5197530,2,30.2492800519192
"N-tiw56r72_250",250," best"," transpose"," CW",0.036451,6077068,8,18.4459025395826
"N-tiw56r72_250",250," best"," transpose"," random",0.036526,5184394,8,30.4255648366608
"N-tiw56r72_250",250," best"," insert"," CW",14.359394,7304230,15,1.97741981934299
"N-tiw56r72_250",250," best"," insert"," random",14.472454,7309997,15,1.90002682652898
