"instance","size","algorithm","permutation","initial","time","cost","iterations","relative_deviation"
"N-t75n11xx_250",250,"best","exchange","random",7.028749,4394878,14,2.87437938431034
"N-t75n11xx_250",250,"best","transpose","CW",0.045728,3623615,10,19.9190840457182
"N-t75n11xx_250",250,"best","transpose","random",0.035363,2977188,7,34.2049467153391
"N-t75n11xx_250",250,"best","insert","CW",14.339294,4451634,14,1.62008706409939
"N-t75n11xx_250",250,"best","insert","random",15.695048,4417819,15,2.36738946046159
"N-tiw56n54_150",150,"best","exchange","CW",0.521651,803592,8,4.09967241286719
"N-tiw56n54_150",150,"best","exchange","random",0.593323,808067,9,3.56562781566809
"N-tiw56n54_150",150,"best","transpose","CW",0.005691,688060,6,17.887212167863
"N-tiw56n54_150",150,"best","transpose","random",0.011834,575639,10,31.3034865056776
"N-tiw56n54_150",150,"best","insert","CW",1.574443,819284,12,2.22699580521395
"N-tiw56n54_150",150,"best","insert","random",1.417163,818474,11,2.32366086079635
"N-tiw56n54_250",250,"best","exchange","CW",8.666997,2040799,17,2.76010303393583
"N-tiw56n54_250",250,"best","exchange","random",6.718775,2019995,14,3.75137106987763
"N-tiw56n54_250",250,"best","transpose","CW",0.036111,1733576,8,17.3986504193496
"N-tiw56n54_250",250,"best","transpose","random",0.031757,1447533,7,31.0280141381009
"N-tiw56n54_250",250,"best","insert","CW",12.891078,2065787,13,1.56947595827183
"N-tiw56n54_250",250,"best","insert","random",18.176377,2051245,18,2.26237250598697
"N-tiw56n58_150",150,"best","exchange","CW",0.575599,1108108,9,4.09246385642276
"N-tiw56n58_150",150,"best","exchange","random",0.683283,1109431,10,3.97795726472055
"N-tiw56n58_150",150,"best","transpose","CW",0.006043,928115,7,19.6709861241899
"N-tiw56n58_150",150,"best","transpose","random",0.007723,713317,7,38.2619059159143
"N-tiw56n58_150",150,"best","insert","CW",1.147675,1132321,9,1.99681147177754
"N-tiw56n58_150",150,"best","insert","random",1.39805,1131631,11,2.05653146291475
"N-tiw56n58_250",250,"best","exchange","CW",6.010787,2800792,12,3.64215660808964
"N-tiw56n58_250",250,"best","exchange","random",6.005238,2788393,12,4.06872912765421
"N-tiw56n58_250",250,"best","transpose","CW",0.040039,2401194,9,17.389839943275
"N-tiw56n58_250",250,"best","transpose","random",0.030469,1999304,7,31.2163767517117
"N-tiw56n58_250",250,"best","insert","CW",12.959656,2842240,13,2.21618856301242
"N-tiw56n58_250",250,"best","insert","random",14.12341,2834285,14,2.48987066585428
"N-tiw56n62_150",150,"best","exchange","CW",0.791963,1563172,12,3.9183832527824
"N-tiw56n62_150",150,"best","exchange","random",0.539361,1553492,8,4.51337219201178
"N-tiw56n62_150",150,"best","transpose","CW",0.005381,1319361,6,18.9044212964243
"N-tiw56n62_150",150,"best","transpose","random",0.007764,1057721,8,34.9863330794796
"N-tiw56n62_150",150,"best","insert","CW",1.918746,1590801,14,2.22014467819888
"N-tiw56n62_150",150,"best","insert","random",1.689015,1591253,13,2.19236213682164
"N-tiw56n62_250",250,"best","exchange","CW",5.954844,4011361,11,3.17142377819538
"N-tiw56n62_250",250,"best","exchange","random",9.112605,4007958,18,3.25356738104807
"N-tiw56n62_250",250,"best","transpose","CW",0.04621,3414826,10,17.5709342477029
"N-tiw56n62_250",250,"best","transpose","random",0.030186,2782763,7,32.82804034523
"N-tiw56n62_250",250,"best","insert","CW",15.1299,4043768,14,2.38916467221613
"N-tiw56n62_250",250,"best","insert","random",14.887144,4065415,16,1.86663673482196
"N-tiw56n66_150",150,"best","exchange","CW",0.724901,2037104,12,3.34571855729143
"N-tiw56n66_150",150,"best","exchange","random",0.749878,2013438,12,4.46859702821051
"N-tiw56n66_150",150,"best","transpose","CW",0.007261,1697073,8,19.4791373583176
"N-tiw56n66_150",150,"best","transpose","random",0.00713,1325388,6,37.1144405132047
"N-tiw56n66_150",150,"best","insert","CW",1.167302,2057225,10,2.39103936717215
"N-tiw56n66_150",150,"best","insert","random",1.289265,2076557,11,1.47379578567094
"N-tiw56n66_250",250,"best","exchange","CW",9.008089,5168425,18,3.76096472444159
"N-tiw56n66_250",250,"best","exchange","random",9.510704,5171694,20,3.70009407113506
"N-tiw56n66_250",250,"best","transpose","CW",0.037229,4387904,9,18.2947130234522
"N-tiw56n66_250",250,"best","transpose","random",0.033341,3659951,8,31.8496150382727
"N-tiw56n66_250",250,"best","insert","CW",16.511185,5273335,17,1.80748040557098
"N-tiw56n66_250",250,"best","insert","random",15.844583,5263982,17,1.98163862532502
"N-tiw56n67_150",150,"best","exchange","CW",0.725462,2289160,12,3.53007215564244
"N-tiw56n67_150",150,"best","exchange","random",0.629619,2295363,10,3.26866493097551
"N-tiw56n67_150",150,"best","transpose","CW",0.007934,1957421,7,17.5102384145144
"N-tiw56n67_150",150,"best","transpose","random",0.006966,1597567,7,32.675228810338
"N-tiw56n67_150",150,"best","insert","CW",1.343818,2323011,11,2.10352113803802
"N-tiw56n67_150",150,"best","insert","random",1.787991,2337508,15,1.49258763231555
"N-tiw56n67_250",250,"best","exchange","CW",6.155845,6146420,13,2.8212174882029
"N-tiw56n67_250",250,"best","exchange","random",6.652328,6136338,14,2.98062027637617
"N-tiw56n67_250",250,"best","transpose","CW",0.035271,5252193,8,16.9595111858638
"N-tiw56n67_250",250,"best","transpose","random",0.035598,4243100,8,32.9139088972432
"N-tiw56n67_250",250,"best","insert","CW",19.087665,6223487,20,1.60273953976516
"N-tiw56n67_250",250,"best","insert","random",16.048097,6173950,17,2.38595079921162
"N-tiw56n72_150",150,"best","exchange","CW",0.776494,3992443,12,3.46874337358166
"N-tiw56n72_150",150,"best","exchange","random",0.798733,3997040,13,3.3575948395358
"N-tiw56n72_150",150,"best","transpose","CW",0.010968,3406309,11,17.6405804095692
"N-tiw56n72_150",150,"best","transpose","random",0.007721,2511906,7,39.2658974198404
"N-tiw56n72_150",150,"best","insert","CW",1.180191,4049952,10,2.07826239806649
"N-tiw56n72_150",150,"best","insert","random",1.643063,4055589,14,1.94196823091041
"N-tiw56n72_250",250,"best","exchange","CW",6.074673,10812200,13,3.02703945736327
"N-tiw56n72_250",250,"best","exchange","random",6.048792,10828552,13,2.88038088179186
"N-tiw56n72_250",250,"best","transpose","CW",0.028886,9213963,7,17.3613815467421
"N-tiw56n72_250",250,"best","transpose","random",0.031042,7458982,7,33.1015364889442
"N-tiw56n72_250",250,"best","insert","CW",9.464569,10935526,10,1.92094751197924
"N-tiw56n72_250",250,"best","insert","random",13.381632,10927118,14,1.99635757211894
"N-tiw56r54_150",150,"best","exchange","CW",0.738286,925147,11,3.44868251874363
"N-tiw56r54_150",150,"best","exchange","random",0.688366,922517,11,3.72315778048658
"N-tiw56r54_150",150,"best","transpose","CW",0.005922,777277,7,18.8808714746105
"N-tiw56r54_150",150,"best","transpose","random",0.009382,624466,8,34.828719087615
"N-tiw56r54_150",150,"best","insert","CW",1.653668,941281,13,1.7648863693289
"N-tiw56r54_150",150,"best","insert","random",1.20709,933482,10,2.57881510177501
"N-tiw56r54_250",250,"best","exchange","CW",5.172091,2306433,11,3.38936619656364
"N-tiw56r54_250",250,"best","exchange","random",5.216066,2292254,11,3.98328857657594
"N-tiw56r54_250",250,"best","transpose","CW",0.04534,1961319,11,17.8453171279105
"N-tiw56r54_250",250,"best","transpose","random",0.030591,1645440,7,31.0766879915756
"N-tiw56r54_250",250,"best","insert","CW",20.958951,2346955,22,1.69200230045963
"N-tiw56r54_250",250,"best","insert","random",15.545068,2326702,16,2.54034914878386
"N-tiw56r58_150",150,"best","exchange","CW",0.669557,1166178,11,4.35636986947375
"N-tiw56r58_150",150,"best","exchange","random",0.617599,1179301,10,3.28009218441805
"N-tiw56r58_150",150,"best","transpose","CW",0.004908,984361,6,19.2680196342969
"N-tiw56r58_150",150,"best","transpose","random",0.010048,806469,10,33.8577620674242
"N-tiw56r58_150",150,"best","insert","CW",1.35159,1195637,11,1.94030156770921
"N-tiw56r58_150",150,"best","insert","random",1.663297,1193714,14,2.09801565658844
"N-tiw56r58_250",250,"best","exchange","CW",4.595262,2948292,10,3.66075737757093
"N-tiw56r58_250",250,"best","exchange","random",7.357365,2954964,16,3.44274117470607
"N-tiw56r58_250",250,"best","transpose","CW",0.038436,2510954,9,17.9513404304055
"N-tiw56r58_250",250,"best","transpose","random",0.030014,2181605,7,28.7132436674168
"N-tiw56r58_250",250,"best","insert","CW",12.23426,3000736,13,1.94708205637117
"N-tiw56r58_250",250,"best","insert","random",13.047998,2988788,14,2.33749836210099
"N-tiw56r66_150",150,"best","exchange","CW",0.553092,1862443,9,4.03513065791406
"N-tiw56r66_150",150,"best","exchange","random",0.658863,1853331,10,4.50463865866634
"N-tiw56r66_150",150,"best","transpose","CW",0.004137,1571383,5,19.0323868803636
"N-tiw56r66_150",150,"best","transpose","random",0.008494,1250215,7,35.5809981167123
"N-tiw56r66_150",150,"best","insert","CW",1.671428,1905818,14,1.80017570481591
"N-tiw56r66_150",150,"best","insert","random",1.653506,1903385,14,1.92553928754531
"N-tiw56r66_250",250,"best","exchange","CW",6.055981,4783259,13,3.33753400584511
"N-tiw56r66_250",250,"best","exchange","random",6.627361,4751237,14,3.98465043547286
"N-tiw56r66_250",250,"best","transpose","CW",0.030618,4069395,7,17.7636511415577
"N-tiw56r66_250",250,"best","transpose","random",0.039616,3360563,9,32.08807913
"N-tiw56r66_250",250,"best","insert","CW",11.659913,4846443,12,2.06068045236312
"N-tiw56r66_250",250,"best","insert","random",13.871163,4846868,15,2.05209184195179
"N-tiw56r67_150",150,"best","exchange","CW",0.742716,1990409,12,3.20655998233761
"N-tiw56r67_150",150,"best","exchange","random",0.679409,1982180,11,3.60673563362604
"N-tiw56r67_150",150,"best","transpose","CW",0.004278,1675898,5,18.501206265285
"N-tiw56r67_150",150,"best","transpose","random",0.010301,1302211,10,36.6735769789826
"N-tiw56r67_150",150,"best","insert","CW",1.320895,2022384,11,1.6516181364332
"N-tiw56r67_150",150,"best","insert","random",1.411276,2011915,12,2.16072481930336
"N-tiw56r67_250",250,"best","exchange","CW",6.311894,5123295,13,3.14506155218352
"N-tiw56r67_250",250,"best","exchange","random",5.858604,5078237,12,3.9968746561687
"N-tiw56r67_250",250,"best","transpose","CW",0.039582,4385713,9,17.0889119863704
"N-tiw56r67_250",250,"best","transpose","random",0.050112,3469771,10,34.4046250249071
"N-tiw56r67_250",250,"best","insert","CW",16.512702,5219584,17,1.32473592810726
"N-tiw56r67_250",250,"best","insert","random",14.742463,5178472,13,2.10195063650618
"N-tiw56r72_150",150,"best","exchange","CW",0.892508,2709384,10,4.05041791824937
"N-tiw56r72_150",150,"best","exchange","random",1.065466,2705227,13,4.1976330832883
"N-tiw56r72_150",150,"best","transpose","CW",0.004312,2264071,5,19.8206432704219
"N-tiw56r72_150",150,"best","transpose","random",0.008533,1829418,9,35.2133575185976
"N-tiw56r72_150",150,"best","insert","CW",1.34039,2755293,10,2.42460579128948
"N-tiw56r72_150",150,"best","insert","random",1.752256,2773322,13,1.78613039785987
"N-tiw56r72_250",250,"best","exchange","CW",5.741031,7165925,12,3.83346938950792
"N-tiw56r72_250",250,"best","exchange","random",5.136379,7157420,11,3.94760627244239
"N-tiw56r72_250",250,"best","transpose","CW",0.035061,6077068,8,18.4459025395826
"N-tiw56r72_250",250,"best","transpose","random",0.03814,5184394,8,30.4255648366608
"N-tiw56r72_250",250,"best","insert","CW",14.197097,7304230,15,1.97741981934299
"N-tiw56r72_250",250,"best","insert","random",15.001122,7309997,15,1.90002682652898
