"instance","size","algorithm","permutation","initial","time","cost","iterations","relative_deviation"
"N-stabu1_250",250,"best","insert","random",311.817162,7565869,339,2.2806106185592
"N-stabu2_250",250,"best","exchange","CW",154.876654,11110361,328,3.39192873181984
"N-stabu2_250",250,"best","exchange","random",156.025124,11086653,335,3.5980772227308
"N-stabu2_250",250,"best","transpose","CW",0.706183,9445977,171,17.8642692875964
"N-stabu2_250",250,"best","transpose","random",0.802066,8105175,187,29.522962931531
"N-stabu2_250",250,"best","insert","CW",332.86654,11261601,347,2.07684952794882
"N-stabu2_250",250,"best","insert","random",334.52739,11282792,349,1.89258714095312
"N-stabu3_250",250,"best","exchange","CW",148.429389,11509009,311,3.28819867373259
"N-stabu3_250",250,"best","exchange","random",169.147048,11549906,358,2.94453550179134
"N-stabu3_250",250,"best","transpose","CW",0.733992,9641993,172,18.9769934661393
"N-stabu3_250",250,"best","transpose","random",0.831537,7592894,205,36.1958570004239
"N-stabu3_250",250,"best","insert","CW",299.587366,11646588,319,2.13210322583898
"N-stabu3_250",250,"best","insert","random",325.046381,11614266,351,2.40370948163977
"N-t59b11xx_250",250,"best","exchange","CW",132.790106,8120580,274,3.46330381566137
"N-t59b11xx_250",250,"best","exchange","random",158.812544,8109395,335,3.59627005044039
"N-t59b11xx_250",250,"best","transpose","CW",0.4292,6731235,104,19.9797073435165
"N-t59b11xx_250",250,"best","transpose","random",0.349428,5591855,83,33.5245503102149
"N-t59b11xx_250",250,"best","insert","CW",303.413653,8208775,313,2.41484989734793
"N-t59b11xx_250",250,"best","insert","random",359.34392,8146530,365,3.15481264064879
"N-t59d11xx_250",250,"best","exchange","CW",131.371104,3708728,277,3.44788445803059
"N-t59d11xx_250",250,"best","exchange","random",140.288982,3714911,293,3.28691775181865
"N-t59d11xx_250",250,"best","transpose","CW",0.581482,3154274,142,17.882403967336
"N-t59d11xx_250",250,"best","transpose","random",0.491307,2685286,119,30.0919225849852
"N-t59d11xx_250",250,"best","insert","CW",313.832634,3760765,331,2.09316595711668
"N-t59d11xx_250",250,"best","insert","random",320.156425,3782677,348,1.52271432093424
"N-t59f11xx_250",250,"best","exchange","CW",139.557455,3831871,293,4.03543095101786
"N-t59f11xx_250",250,"best","exchange","random",147.261259,3858154,308,3.37720504301772
"N-t59f11xx_250",250,"best","transpose","CW",0.488771,3218758,121,19.3901035961378
"N-t59f11xx_250",250,"best","transpose","random",0.584783,2812452,136,29.5655453560551
"N-t59f11xx_250",250,"best","insert","CW",282.686968,3925062,295,1.70157520424462
"N-t59f11xx_250",250,"best","insert","random",298.320079,3886358,316,2.67087001622337
"N-t59n11xx_250",250,"best","exchange","CW",149.416517,795874,312,3.60146704004806
"N-t59n11xx_250",250,"best","exchange","random",140.035588,790131,289,4.29707560973246
"N-t59n11xx_250",250,"best","transpose","CW",0.447985,655573,111,20.5951250472379
"N-t59n11xx_250",250,"best","transpose","random",0.498835,551318,123,33.2227885388707
"N-t59n11xx_250",250,"best","insert","CW",284.319041,800908,303,2.99173457621535
"N-t59n11xx_250",250,"best","insert","random",307.067224,803197,334,2.71448435577175
"N-t65b11xx_250",250,"best","exchange","CW",166.294743,16714926,348,3.23648332441434
"N-t65b11xx_250",250,"best","exchange","random",152.591241,16567664,321,4.08899017922662
"N-t65b11xx_250",250,"best","transpose","CW",0.706236,14305084,170,17.1871754514705
"N-t65b11xx_250",250,"best","transpose","random",0.638434,11094873,155,35.7712425081029
"N-t65b11xx_250",250,"best","insert","CW",315.021972,16915667,324,2.07438394682967
"N-t65b11xx_250",250,"best","insert","random",342.097739,16880766,348,2.27642752724963
